Indent|Reference|Text|Document|Page|Heading|full_reference|word_count
3|(a)|Payments in respect of imports where the required import documents are older than 12 months may be effected, provided that no interest has been charged by the foreign supplier.|||False|B.1(D)(v)(a)|29
2|(vi)|Cross-border foreign exchange reporting categories|||True|B.1(D)(vi)|5
3|(a)|Payments for imports against an invoice only should be reported under the advance payment category 101-01 to 101-11.|||False|B.1(D)(vi)(a)|18
3|(b)|Payment for imports against an invoice and transport documents should also be reported under the advance payment category 101-01 to 101-11.|||False|B.1(D)(vi)(b)|21
3|(c)|Advance payments for clients availing of the imports undertaking dispensation must be reported under category 102-01 to 102-11.|||False|B.1(D)(vi)(c)|18
3|(d)|Payments for imports where the goods have already been released by Customs and the prescribed SARS Customs Declaration bearing the MRN has been issued, the applicable import category, excluding category 101-01 to 101-11, must be used.|||False|B.1(D)(vi)(d)|36
1|(E)|Computer software|||True|B.1(E)|2
2|(i)|Importation of computer software|||True|B.1(E)(i)|4
3|(a)|Authorised Dealers may effect payment in respect of the importation of computer software and specific custom-made computer software products, including any licence fees payable, against the production of documentary evidence confirming the purpose and amount payable.|||False|B.1(E)(i)(a)|36
3|(b)|The requirements of subsection (B)(i)(a) above should be adhered to, where applicable.|||False|B.1(E)(i)(b)|12
2|(ii)|Local reproduction or copying of computer software packages|||True|B.1(E)(ii)|8
3|(a)|Authorised Dealers may approve royalty payments to non-residents, including any licence fees payable from the local reproduction or copying of computer software packages provided that:|||False|B.1(E)(ii)(a)|25
4|(aa)|the licensor is an unrelated party (i.e. none of the parties have any direct and/or indirect interest or shareholding in each other); and|||False|B.1(E)(ii)(a)(aa)|23
4|(bb)|the application is accompanied by documentary evidence confirming the purpose and amount payable.|||False|B.1(E)(ii)(a)(bb)|13
3|(b)|Where applicable, minimum payments, advance payments and down payments are permissible provided that the advance payments and down payments are recoupable from future royalties or fees payable.|||False|B.1(E)(ii)(b)|27
3|(c)|In addition, payment of percentage-based fees is permissible provided that the client confirms it is normal in the trade concerned.|||False|B.1(E)(ii)(c)|20
2|(iii)|Maintenance payments to non-residents in respect of computer software|||True|B.1(E)(iii)|9
3|(a)|Authorised Dealers may effect maintenance payments applicable to computer software packages in advance and/or retrospectively against documentary evidence confirming the purpose and amount payable.|||False|B.1(E)(iii)(a)|24
2|(iv)|Payment for computer software downloaded electronically via the Internet|||True|B.1(E)(iv)|9
3|(a)|Authorised Dealers may effect payment in respect of software downloaded via the Internet (the actual program and/or the activation code) against documentary evidence confirming the purpose and amount payable.|||False|B.1(E)(iv)(a)|29
2|(v)|Extension of agreements|||True|B.1(E)(v)|3
3||Authorised Dealers may, where applicable, approve the extension of the agreements authorised in (i) to (iv) above as well as agreements previously approved by the Financial Surveillance Department, provided that the agreement originally entered into makes provision for an extension or an addendum to the agreement is viewed confirming the extension thereof.|||False|B.1(E)(v)(a)|52
1|(F)|Evidence of importation|||True|B.1(F)|3
2|(i)|Authorised Dealers must insist upon the presentation to them of the prescribed SARS Customs Declaration bearing the MRN as evidence that goods in respect of which transfers have been effected in terms of subsection (C) above have been cleared by Customs. These documents must be presented at the time foreign currency payments for imports are made where the goods have already been cleared by Customs, or in the case of advance payments in excess of R50 000 within four months of the date of payment. The detailed information shown on these documents must be checked against the information obtained at the time payment for the relative import was made in order to verify that the payment made relates to the goods that have been cleared.|||False|B.1(F)(i)|125
2|(ii)|Where the prescribed SARS Customs Declaration reflects the Customs Requested Procedure Code indicating that the goods are held in bonded warehouse, Authorised Dealers must diarise to view subsequent documentation from Customs, confirming the removal of the goods in bonded warehouse.|||False|B.1(F)(ii)|40
2|(iii)|Authorised Dealers must be alert to the presentation of documentation that would indicate that the goods have been exported from South Africa. Such transactions are regarded as merchanting transactions and are subject to the provisions outlined in section B.12(A) of the Authorised Dealer Manual.|||False|B.1(F)(iii)|44
2|(iv)|Where goods for which payment has been made from South Africa have not been or will not be consigned to South Africa within four months of the date of payment, the importer must within 14 days of the expiry of such period advise the Authorised Dealer concerned in writing, who should report the matter to the Financial Surveillance Department.|||False|B.1(F)(iv)|59
2|(v)|Authorised Dealers should on a monthly basis diarise to pursue all outstanding import verifications with the importers concerned in writing (via registered mail or email) during the above-mentioned four month period. Should no response or an unsatisfactory response be received, the matter should at any time after the four month period has lapsed but not later than ten months from the original payment date, be reported to the Financial Surveillance Department. In this regard, a fully motivated application must be submitted providing details of the transaction(s) including the customer name, value date, transaction reference number, Rand amount, and the Customs client number (CCN) reported on the FinSurv Reporting System. The outstanding advance payment transaction may be discharged from the Import Verification System only after confirmation has been received from the Financial Surveillance Department.|||False|B.1(F)(v)|133
2|(vi)|Where the relative consignment has been lost or resold in the country of supply, Authorised Dealers are responsible for ensuring that the foreign currency proceeds of any insurance claim or of the sale of the goods are properly accounted for in terms of the provisions of Regulation 6. The Import Verification System must be updated accordingly.|||False|B.1(F)(vi)|56
